Transaction_ID,Registration_ID,Amount_Paid_GHS,Payment_Timestamp,Payment_Channel
TXN-00002346,NR-7372-25,410.83,2020-04-02 08:38:14,Bank Branch
TXN-00008381,GS-1677-21,210.25,2021-10-24 02:47:57,e-Levy Portal
TXN-00037175,GE-9918-24,245.78,2022-05-17 19:29:04,MTN MoMo
TXN-00018456,GW-6968-25,-259.83,2022-01-14 17:09:06,MTN MoMo
TXN-00007715,ORPHAN-93151-XX,704.98,2025-05-29 07:05:10,MTN MoMo
TXN-00004886,GX-8525-23,335.42,2025-06-27 19:20:13,MTN MoMo
TXN-00040182,GB-3964-16,616.91,2025-08-01 13:40:48,e-Levy Portal
TXN-00001442,BA-8763-19,471.73,2024-11-05 21:23:39,MTN MoMo
TXN-00007166,GN-7926-20,357.09,2023-11-24 07:54:04,MTN MoMo
TXN-00044771,UW-1145-17,476.0,2021-02-10 05:54:10,Bank Branch
TXN-00028620,NR-7389-20,638.34,2024-04-23 05:04:34,Bank Branch
TXN-00029569,GT-9507-23,424.15,2024-07-31 22:44:29,AT Money
TXN-00001690,GT-5197-19,431.12,2023-01-13 05:42:27,Telecel Cash
TXN-00036511,GN-3383-16,605.38,2021-01-21 08:09:56,Bank Branch
TXN-00048096,GT-5235-17,111.11,2024-05-30 07:35:00,MTN MoMo
TXN-00044269,GT-3195-15,495.11,2021-06-27 06:24:03,Telecel Cash
TXN-00016100,NR-5572-17,352.69,2023-02-13 07:41:13,MTN MoMo
TXN-00018681,GX-2971-24,0.0,2020-05-01 21:25:17,MTN MoMo
TXN-00009260,NR-6052-21,314.15,2022-07-02 03:52:27,e-Levy Portal
TXN-00024367,ER-2929-25,226.15,2023-03-19 00:42:13,MTN MoMo
TXN-00034575,UW-1597-19,365.53,2020-06-21 11:12:51,Telecel Cash
TXN-00039632,GR-2568-20,588.63,2022-07-08 03:33:35,e-Levy Portal
TXN-00011037,ORPHAN-97885-XX,507.96,2020-06-29 05:16:01,Telecel Cash
TXN-00000621,WR-6997-20,402.39,2020-03-15 21:27:17,Telecel Cash
TXN-00036885,BA-9534-17,310.38,2021-02-16 19:25:54,MTN MoMo
TXN-00017143,ORPHAN-98025-XX,529.75,2024-04-26 13:56:06,e-Levy Portal
TXN-00006913,GN-3817-15,255.1,2020-02-03 05:05:09,Telecel Cash
TXN-00026269,BA-5981-22,199.72,2020-08-31 08:38:46,MTN MoMo
TXN-00025841,UE-6186-24,366.48,2023-12-27 17:35:50,e-Levy Portal
TXN-00030354,GN-6508-21,535.89,2023-06-14 03:34:12,Telecel Cash
TXN-00018743,NR-0152-25,243.74,2020-04-06 00:09:54,MTN MoMo
TXN-00012996,ORPHAN-97158-XX,316.61,2023-11-13 16:42:52,AT Money
TXN-00001928,GE-5293-19,551.58,2023-12-25 22:20:07,e-Levy Portal
TXN-00023160,GW-2385-18,281.87,2021-11-03 21:46:32,e-Levy Portal
TXN-00005499,ER-4301-21,353.67,2023-01-30 16:49:27,Bank Branch
TXN-00026374,GT-1344-15,188.79,2024-08-06 17:12:47,Bank Branch
TXN-00036470,WR-7256-24,411.23,2022-06-28 17:21:17,MTN MoMo
TXN-00039923,BA-4713-21,367.93,2024-03-17 07:12:06,Bank Branch
TXN-00044377,ORPHAN-94238-XX,250.67,2023-10-27 15:23:34,Bank Branch
TXN-00016780,GS-7325-23,191.87,2025-06-04 13:38:05,MTN MoMo
TXN-00000677,VR-9322-16,457.62,2024-04-17 05:10:00,AT Money
TXN-00013997,GA-5467-24,397.75,2022-10-13 14:00:13,AT Money
TXN-00045904,VR-8477-18,358.59,2024-12-09 11:29:11,Bank Branch
TXN-00035926,GA-9819-15,337.21,2020-04-14 02:35:25,e-Levy Portal
TXN-00016948,WR-8093-15,138.24,2021-02-06 01:02:32,e-Levy Portal
TXN-00009913,GX-9752-19,433.63,2020-12-20 10:16:27,MTN MoMo
TXN-00013318,BA-5099-17,641.83,2023-04-09 11:50:36,Bank Branch
TXN-00041769,GT-3442-24,0.0,2024-05-12 04:26:05,AT Money
TXN-00010094,CR-0405-21,278.44,2020-04-04 08:21:15,MTN MoMo
TXN-00012722,GW-4560-17,320.25,2020-09-08 09:55:30,e-Levy Portal
TXN-00007766,GT-9167-16,351.43,2025-09-08 04:49:11,Bank Branch
TXN-00049082,GC-2771-19,50.0,2020-10-02 23:02:18,Bank Branch
TXN-00029405,UW-5956-15,520.57,2021-07-28 04:31:53,Telecel Cash
TXN-00014695,GA-3774-18,552.65,2023-09-21 21:29:50,Telecel Cash
TXN-00013370,VR-2624-17,543.8,2025-06-01 09:29:39,Bank Branch
TXN-00013194,ER-0510-20,316.78,2023-06-16 18:54:08,Telecel Cash
TXN-00036203,NR-4617-20,516.31,2022-12-29 12:35:21,AT Money
TXN-00038552,NR-1065-21,347.04,2022-09-04 14:51:05,Telecel Cash
TXN-00025572,ER-7049-17,218.68,2020-05-08 00:03:16,MTN MoMo
TXN-00008773,GB-1272-21,425.7,2024-05-19 12:03:45,e-Levy Portal
TXN-00033889,GT-3007-23,89.28,2020-11-11 20:43:46,MTN MoMo
TXN-00041292,GE-6453-20,207.86,2021-08-11 10:17:26,e-Levy Portal
TXN-00023943,VR-6166-15,341.32,2020-11-05 12:01:37,MTN MoMo
TXN-00020008,GS-8496-20,395.09,2022-09-01 14:50:21,MTN MoMo
TXN-00021660,GW-5222-20,431.12,2020-09-02 16:55:11,MTN MoMo
TXN-00007946,GA-8270-16,405.5,2020-10-30 13:19:20,Bank Branch
TXN-00043140,GS-9853-21,204.92,2025-10-25 05:23:38,Bank Branch
TXN-00005053,GN-0217-15,315.05,2021-06-04 02:37:42,e-Levy Portal
TXN-00043902,UE-9690-16,434.6,2025-01-02 23:16:04,Bank Branch
TXN-00018749,VR-6585-19,434.68,2024-10-27 00:27:05,e-Levy Portal
TXN-00007552,UE-8860-17,271.22,2023-01-27 10:33:44,MTN MoMo
TXN-00002383,GX-3886-19,429.95,2021-03-31 07:19:30,MTN MoMo
TXN-00009646,NR-4109-18,-67.36,2020-08-02 13:10:01,e-Levy Portal
TXN-00030540,UE-0605-19,212.87,2023-03-19 15:30:01,MTN MoMo
TXN-00005483,GN-0898-17,515.35,2022-07-02 01:34:44,Telecel Cash
TXN-00026806,GT-9387-17,327.29,2020-09-02 05:48:29,e-Levy Portal
TXN-00015212,GX-6255-23,178.36,2025-05-02 13:43:38,MTN MoMo
TXN-00007721,UE-4454-15,638.77,2020-07-12 15:11:49,MTN MoMo
TXN-00046229,UW-9883-22,257.23,2023-07-01 09:00:40,e-Levy Portal
TXN-00041698,GB-1475-17,316.5,2024-02-12 21:31:09,Telecel Cash
TXN-00032722,BA-1857-23,306.97,2021-06-04 17:41:41,AT Money
TXN-00012384,GE-1350-20,383.39,2025-01-30 12:28:11,Telecel Cash
TXN-00008383,UW-2658-18,383.7,2024-02-14 19:09:22,Telecel Cash
TXN-00023652,GC-8697-18,356.09,2021-11-26 21:22:20,e-Levy Portal
TXN-00026513,BA-7656-22,328.92,2021-06-17 01:10:25,e-Levy Portal
TXN-00015519,GC-5420-20,328.09,2022-10-21 00:22:11,Bank Branch
TXN-00041511,CR-1240-19,299.04,2025-11-11 17:05:23,MTN MoMo
TXN-00044100,BA-2858-15,413.22,2024-03-13 05:09:23,Telecel Cash
TXN-00024826,GX-8474-24,599.97,2024-02-20 22:29:04,Bank Branch
TXN-00045238,GW-9245-20,146.44,2025-03-24 16:15:22,MTN MoMo
TXN-00020798,GR-0783-17,339.66,2021-05-19 15:42:08,Telecel Cash
TXN-00045211,CR-4991-17,120.96,2021-09-25 16:35:14,MTN MoMo
TXN-00022074,CR-7884-25,50.0,2023-10-04 11:01:31,e-Levy Portal
TXN-00039511,UE-3819-21,389.7,2021-10-31 07:47:26,Telecel Cash
TXN-00035848,ORPHAN-90460-XX,341.39,2025-11-27 18:45:55,e-Levy Portal
TXN-00043540,UE-0316-23,340.34,2025-06-11 13:39:42,MTN MoMo
TXN-00044605,GX-3893-18,697.44,2025-05-20 05:34:13,Telecel Cash
TXN-00048661,ORPHAN-90733-XX,513.9,2021-12-31 14:18:21,MTN MoMo
TXN-00025167,AS-7026-17,206.58,2021-03-17 05:10:06,e-Levy Portal
TXN-00039674,BA-6299-22,359.6,2025-08-18 05:44:58,Telecel Cash
TXN-00043423,CR-6678-16,484.06,2021-03-24 21:05:52,MTN MoMo
TXN-00030170,GX-3570-22,612.55,2024-03-05 12:57:53,MTN MoMo
TXN-00022469,GN-4669-23,305.98,2024-05-23 18:56:23,e-Levy Portal
TXN-00026150,GE-0075-25,234.11,2022-10-19 21:24:08,MTN MoMo
TXN-00011402,ORPHAN-96549-XX,529.01,2025-10-19 12:33:38,Telecel Cash
TXN-00040242,GT-8264-18,257.68,2021-09-06 14:59:20,Bank Branch
TXN-00011126,UW-5495-17,217.42,2025-11-29 04:07:44,AT Money
TXN-00008528,GT-1423-23,585.01,2023-12-15 16:52:14,AT Money
TXN-00013902,VR-3831-23,-269.8,2025-05-06 16:26:51,e-Levy Portal
TXN-00046816,ORPHAN-98826-XX,608.97,2020-12-15 10:51:38,e-Levy Portal
TXN-00048089,CR-2833-23,456.38,2022-01-05 02:35:09,MTN MoMo
TXN-00043721,GA-2356-24,214.63,2024-02-03 04:11:37,Telecel Cash
TXN-00034388,UW-3985-18,50.0,2024-07-19 02:11:04,Telecel Cash
TXN-00026442,NR-8828-17,149.53,2025-05-02 10:04:56,Telecel Cash
TXN-00006903,GS-5830-21,243.09,2020-01-04 16:12:41,Bank Branch
TXN-00000931,CR-1176-18,605.09,2023-12-05 17:03:40,MTN MoMo
TXN-00047111,GC-3995-22,397.73,2022-11-11 03:18:42,MTN MoMo
TXN-00049669,ORPHAN-97698-XX,391.69,2023-01-15 19:30:13,Bank Branch
TXN-00040829,WR-2909-16,390.77,2021-07-14 21:50:52,MTN MoMo
TXN-00044267,GN-4185-23,243.33,2020-02-21 14:55:48,MTN MoMo
TXN-00003032,GR-6310-19,447.82,2021-02-14 19:03:12,MTN MoMo
TXN-00003441,GR-6660-25,314.12,2020-02-23 19:23:19,MTN MoMo
TXN-00023377,ORPHAN-96379-XX,310.68,2020-08-19 19:33:32,e-Levy Portal
TXN-00047540,GT-0811-25,399.86,2020-12-30 00:08:20,e-Levy Portal
TXN-00039151,GB-1483-21,253.73,2021-09-30 14:08:33,MTN MoMo
TXN-00041881,VR-3510-20,335.72,2024-04-14 06:05:57,MTN MoMo
TXN-00002203,GW-5381-20,465.6,2020-08-07 19:32:36,Bank Branch
TXN-00017170,NR-4654-21,442.39,2022-09-23 05:14:31,e-Levy Portal
TXN-00024605,GW-3330-17,50.0,2020-12-01 00:25:36,MTN MoMo
TXN-00048718,VR-2385-20,322.86,2020-07-05 03:35:04,Telecel Cash
TXN-00025372,GX-1451-17,179.5,2020-06-21 09:32:55,MTN MoMo
TXN-00003415,GE-4387-18,278.39,2020-05-28 19:17:11,MTN MoMo
TXN-00034166,BA-3949-24,0.0,2022-10-23 15:52:08,Bank Branch
TXN-00038778,ORPHAN-97469-XX,585.84,2025-03-20 11:34:01,Telecel Cash
TXN-00035949,GX-5051-25,531.65,2022-09-12 20:00:00,MTN MoMo
TXN-00026545,CR-6084-16,71.92,2020-09-07 07:26:15,Bank Branch
TXN-00006210,GB-2133-15,170.55,2025-10-31 01:27:38,MTN MoMo
TXN-00012861,GW-1788-17,511.43,2024-09-06 22:00:33,MTN MoMo
TXN-00041215,GS-3711-22,363.65,2025-01-07 05:45:08,MTN MoMo
TXN-00030693,GX-6630-23,62.62,2021-11-10 17:38:09,Bank Branch
TXN-00033957,GW-0580-22,359.3,2025-01-19 01:16:48,e-Levy Portal
TXN-00006140,UW-9696-17,416.41,2023-11-18 01:55:36,e-Levy Portal
TXN-00027252,GA-3348-17,221.55,2020-09-21 22:35:43,AT Money
TXN-00039496,ORPHAN-95719-XX,0.0,2024-03-29 12:16:15,e-Levy Portal
TXN-00001933,UW-9694-24,292.34,2024-09-08 00:57:16,MTN MoMo
TXN-00000962,CR-4907-18,230.25,2022-11-30 18:16:08,Telecel Cash
TXN-00000646,GR-4696-21,189.2,2023-07-01 13:14:04,e-Levy Portal
TXN-00037652,ORPHAN-91041-XX,-30.41,2025-08-15 09:48:19,MTN MoMo
TXN-00047229,AS-2175-21,325.5,2025-07-15 05:05:30,e-Levy Portal
TXN-00000932,GS-5501-16,213.53,2022-10-04 18:33:35,MTN MoMo
TXN-00029292,UE-5642-19,564.2,2024-05-13 23:01:15,Telecel Cash
TXN-00010340,VR-2553-18,108.24,2021-06-16 06:27:49,MTN MoMo
TXN-00033966,GE-9922-17,558.93,2024-09-19 19:12:25,MTN MoMo
TXN-00022178,GX-8453-19,394.08,2020-01-25 13:00:21,Telecel Cash
TXN-00006342,GA-0569-15,364.86,2020-08-01 17:58:05,Bank Branch
TXN-00006515,NR-8420-15,307.48,2024-10-05 09:25:26,Telecel Cash
TXN-00002917,GS-3002-16,383.99,2024-09-28 15:10:04,AT Money
TXN-00028808,GT-8413-22,248.01,2020-02-17 02:53:30,e-Levy Portal
TXN-00009230,CR-8391-24,490.77,2020-12-08 13:40:48,Bank Branch
TXN-00007290,ORPHAN-99944-XX,324.57,2024-09-07 01:10:22,AT Money
TXN-00016522,ER-2316-25,356.37,2025-05-13 10:32:44,Bank Branch
TXN-00008657,UW-9828-24,50.0,2020-06-03 05:14:03,Bank Branch
TXN-00025610,GR-9598-24,357.02,2024-03-03 17:06:50,MTN MoMo
TXN-00000678,GT-2609-20,373.65,2024-03-19 14:43:41,Bank Branch
TXN-00011715,GR-9107-24,126.89,2020-05-22 08:54:19,MTN MoMo
TXN-00009042,ORPHAN-94344-XX,386.66,2024-09-01 04:46:58,e-Levy Portal
TXN-00044276,ER-8563-15,299.81,2025-05-26 19:03:42,MTN MoMo
TXN-00008278,GB-0403-23,560.05,2020-11-29 03:05:10,MTN MoMo
TXN-00009535,ORPHAN-96282-XX,279.62,2024-04-29 04:54:28,Telecel Cash
TXN-00025724,GT-5493-19,122.12,2023-12-26 20:56:20,e-Levy Portal
TXN-00047304,GX-6579-17,372.08,2025-11-14 10:52:47,Telecel Cash
TXN-00002453,GW-8692-17,231.42,2023-12-25 01:37:56,Bank Branch
TXN-00027836,ORPHAN-96173-XX,143.37,2024-07-09 15:24:30,MTN MoMo
TXN-00030817,GW-0728-20,646.3,2025-08-12 15:50:27,MTN MoMo
TXN-00034612,GR-7271-17,101.82,2021-10-28 17:59:46,Bank Branch
TXN-00016184,GC-8509-22,319.81,2025-06-08 05:52:32,AT Money
TXN-00035226,GN-6204-19,390.93,2023-10-20 04:28:26,e-Levy Portal
TXN-00031063,ORPHAN-99323-XX,354.04,2022-01-05 22:59:28,AT Money
TXN-00028725,ORPHAN-98165-XX,469.55,2023-02-02 20:23:30,AT Money
TXN-00035842,UE-5001-16,224.8,2024-01-26 22:17:36,Telecel Cash
TXN-00038318,AS-2427-21,344.94,2020-12-06 01:28:30,e-Levy Portal
TXN-00024610,GA-1428-24,50.0,2024-11-20 13:40:07,Bank Branch
TXN-00022840,UW-8276-24,230.49,2020-10-01 02:28:27,MTN MoMo
TXN-00045820,GN-1364-22,304.14,2025-11-27 12:29:29,MTN MoMo
TXN-00035581,ORPHAN-99068-XX,502.68,2020-06-04 08:14:21,AT Money
TXN-00041980,GX-7125-25,146.99,2020-05-15 16:24:28,Bank Branch
TXN-00040589,VR-0039-24,489.09,2021-08-08 12:37:37,MTN MoMo
TXN-00009013,GT-4548-20,465.14,2025-10-01 02:16:49,MTN MoMo
TXN-00015379,GA-6708-20,372.43,2020-02-01 18:10:20,e-Levy Portal
TXN-00004926,GW-5775-22,506.34,2021-08-18 11:47:40,AT Money
TXN-00035135,GS-3781-25,512.96,2020-01-20 12:03:02,Telecel Cash
TXN-00019042,ORPHAN-92711-XX,0.0,2021-01-10 00:51:39,Bank Branch
TXN-00021895,GW-7707-23,439.57,2021-11-10 02:48:18,MTN MoMo
TXN-00015545,UW-3308-25,494.84,2025-10-21 15:46:51,MTN MoMo
TXN-00019998,GE-4033-24,447.07,2023-11-16 02:31:17,MTN MoMo
TXN-00034165,NR-9377-23,413.61,2024-08-09 21:42:07,MTN MoMo
TXN-00027108,GC-7975-22,662.81,2020-07-16 02:30:27,AT Money
TXN-00016062,GW-1827-22,498.94,2023-05-01 22:43:41,MTN MoMo
TXN-00000650,GW-2835-18,427.69,2020-09-12 07:46:50,Bank Branch
TXN-00043080,GT-4918-15,206.96,2022-07-16 16:24:37,Bank Branch
TXN-00030416,GC-2686-20,94.55,2024-02-20 06:34:18,Bank Branch
TXN-00042973,ER-5868-20,212.87,2024-05-19 13:15:41,MTN MoMo
TXN-00045776,GB-2133-15,352.79,2022-11-18 21:53:32,MTN MoMo
TXN-00017081,GN-5051-18,351.02,2022-10-02 02:22:26,Telecel Cash
TXN-00021141,GS-6410-22,280.45,2024-08-25 04:17:50,Bank Branch
TXN-00046233,GB-7230-16,0.0,2025-03-20 07:32:12,MTN MoMo
TXN-00002422,UW-8782-15,420.15,2025-09-30 22:31:36,MTN MoMo
TXN-00002516,GX-8552-18,-119.3,2020-08-26 00:35:22,AT Money
TXN-00024514,GA-3651-22,595.57,2023-02-16 20:38:25,MTN MoMo
TXN-00007015,GC-7833-22,600.04,2023-06-22 22:35:42,e-Levy Portal
TXN-00006860,UE-2462-16,191.39,2025-05-11 02:19:21,MTN MoMo
TXN-00023391,CR-7959-15,363.96,2022-10-05 03:32:06,MTN MoMo
TXN-00039975,UW-0197-18,325.61,2024-03-22 04:09:54,Bank Branch
TXN-00026310,GT-9276-22,236.61,2025-12-14 08:21:54,MTN MoMo
TXN-00011673,GC-6614-17,696.16,2020-04-24 22:03:51,e-Levy Portal
TXN-00024869,UE-5232-20,325.42,2025-01-09 21:10:55,MTN MoMo
TXN-00012397,BA-6300-22,485.08,2025-04-23 07:22:43,MTN MoMo
TXN-00000565,GN-1383-18,325.19,2022-11-10 05:25:23,Bank Branch
TXN-00034458,GN-5649-23,411.08,2023-04-06 14:53:42,MTN MoMo
TXN-00032057,GT-0917-23,88.36,2021-07-23 11:49:28,Telecel Cash
TXN-00020989,GS-2368-21,289.08,2025-12-30 13:32:53,MTN MoMo
TXN-00021837,GS-3767-19,460.12,2021-07-14 10:42:46,e-Levy Portal
TXN-00001777,UW-6054-20,0.0,2024-11-06 10:25:59,Telecel Cash
TXN-00028832,GN-7216-18,699.99,2024-08-09 02:11:13,e-Levy Portal
TXN-00035827,UW-4947-24,460.05,2023-05-09 07:17:23,Telecel Cash
TXN-00029149,GX-8006-19,391.72,2020-05-12 17:03:47,Bank Branch
TXN-00006136,GC-8219-16,691.33,2025-04-10 02:19:43,Bank Branch
TXN-00032740,NR-7000-15,281.09,2022-09-15 02:05:26,Bank Branch
TXN-00009981,UE-8832-23,525.75,2023-03-15 18:28:38,MTN MoMo
TXN-00016768,GC-5677-24,473.29,2020-12-19 10:47:11,AT Money
TXN-00003685,GR-9313-25,574.77,2025-07-13 13:39:27,MTN MoMo
TXN-00041228,GR-8881-24,358.13,2024-11-16 23:39:00,Telecel Cash
TXN-00014683,VR-0832-16,260.32,2021-04-02 22:01:23,e-Levy Portal
TXN-00048494,GW-7666-18,608.01,2022-07-24 01:26:01,Bank Branch
TXN-00004289,VR-3946-25,178.65,2022-03-29 14:29:22,MTN MoMo
TXN-00018834,ER-1520-23,-333.48,2024-03-07 14:09:07,AT Money
TXN-00001273,GR-8210-15,450.02,2021-06-10 22:00:12,MTN MoMo
TXN-00013441,GN-2450-20,367.27,2020-03-19 15:01:07,AT Money
TXN-00012493,GS-4995-23,315.09,2025-02-17 21:15:58,e-Levy Portal
TXN-00002164,ER-6413-24,212.43,2021-01-10 11:01:47,MTN MoMo
TXN-00019528,NR-3146-15,584.67,2022-12-10 02:00:33,AT Money
TXN-00046279,AS-8102-21,565.44,2023-11-26 20:34:33,e-Levy Portal
TXN-00016149,GC-9444-16,50.0,2021-09-20 21:04:10,Telecel Cash
TXN-00027794,GW-5619-25,562.48,2020-03-14 04:35:11,Telecel Cash
TXN-00009896,ORPHAN-93733-XX,0.0,2020-02-29 23:52:13,AT Money
TXN-00018025,GR-4817-21,309.62,2025-01-14 03:06:42,Bank Branch
TXN-00049014,GX-6190-20,328.29,2025-09-20 04:35:13,Bank Branch
TXN-00046295,GE-5183-23,557.01,2022-12-16 01:47:41,MTN MoMo
TXN-00034485,GC-7836-23,207.65,2025-08-18 07:50:13,MTN MoMo
TXN-00025662,VR-5026-23,397.36,2022-01-21 02:22:14,e-Levy Portal
TXN-00025271,GA-7673-17,172.98,2021-04-28 02:25:25,AT Money
TXN-00014374,UW-6537-18,452.39,2021-03-19 20:39:58,e-Levy Portal
TXN-00005384,ER-9503-23,116.43,2024-02-24 12:07:34,Bank Branch
TXN-00036257,ER-4658-21,229.69,2023-10-19 15:26:56,AT Money
TXN-00048068,ORPHAN-91152-XX,200.34,2022-03-03 06:05:27,e-Levy Portal
TXN-00010886,BA-7051-22,106.64,2024-07-31 06:06:48,MTN MoMo
TXN-00049510,ORPHAN-99578-XX,645.61,2023-05-31 16:08:37,e-Levy Portal
TXN-00018700,ORPHAN-90992-XX,147.09,2025-08-17 13:15:21,AT Money
TXN-00030974,UE-6811-25,618.01,2024-05-10 03:01:09,e-Levy Portal
TXN-00016387,NR-2109-23,95.7,2024-10-18 00:36:51,Telecel Cash
TXN-00049200,UE-7023-25,50.0,2022-03-19 02:34:32,MTN MoMo
TXN-00036135,GS-0277-25,309.17,2024-01-19 16:20:22,e-Levy Portal
TXN-00039798,ORPHAN-97553-XX,259.48,2021-03-26 02:47:58,MTN MoMo
TXN-00014222,GB-0530-19,548.44,2022-05-22 19:35:57,Bank Branch
TXN-00048914,GN-1094-25,158.08,2020-05-07 21:40:47,AT Money
TXN-00041472,UW-3115-21,50.0,2022-03-01 09:45:27,e-Levy Portal
TXN-00027678,UW-2415-21,462.66,2020-05-02 07:56:56,Bank Branch
TXN-00010995,WR-7663-15,498.32,2023-11-24 19:36:05,AT Money
TXN-00049763,UW-3518-22,267.58,2020-03-28 19:22:17,e-Levy Portal
TXN-00039328,GE-9591-22,366.74,2024-01-20 21:31:17,Telecel Cash
TXN-00005597,VR-0529-16,237.66,2025-02-08 13:02:28,Bank Branch
TXN-00009017,AS-7239-23,464.11,2025-07-13 02:37:39,MTN MoMo
TXN-00040106,BA-8693-17,62.37,2025-08-21 14:09:10,MTN MoMo
TXN-00026953,GT-7215-15,390.68,2022-08-17 16:30:51,MTN MoMo
TXN-00042445,ORPHAN-93377-XX,411.99,2024-04-06 14:11:00,MTN MoMo
TXN-00009082,UW-8562-24,436.38,2020-12-14 22:10:02,MTN MoMo
TXN-00002355,UE-9677-24,337.73,2024-02-05 22:15:17,Bank Branch
TXN-00013084,GA-5309-20,444.72,2022-09-15 09:46:09,Telecel Cash
TXN-00004183,GE-8725-17,390.57,2020-11-21 19:24:43,Bank Branch
TXN-00033293,GW-8049-20,53.14,2024-01-13 13:44:59,AT Money
TXN-00017840,GR-3848-16,448.96,2021-03-24 10:40:50,MTN MoMo
TXN-00021779,UE-1484-25,401.4,2020-01-19 14:53:21,e-Levy Portal
TXN-00018889,NR-8892-22,202.3,2024-06-24 00:54:55,AT Money
TXN-00036571,GX-4236-17,477.07,2025-12-17 13:01:48,e-Levy Portal
TXN-00028766,WR-6320-15,500.81,2021-01-23 04:34:44,MTN MoMo
TXN-00025348,GS-8673-15,490.01,2025-07-25 06:46:12,Telecel Cash
TXN-00013432,GA-3156-20,311.67,2025-05-21 12:05:20,Telecel Cash
TXN-00020062,GC-9774-21,573.26,2025-08-31 13:14:05,MTN MoMo
TXN-00032209,ORPHAN-93803-XX,201.68,2023-05-25 11:57:38,MTN MoMo
TXN-00024374,ORPHAN-97011-XX,259.16,2024-04-29 15:04:10,MTN MoMo
TXN-00036660,GR-5795-16,301.91,2025-06-27 04:51:22,Telecel Cash
TXN-00034435,ER-3611-16,279.65,2021-12-15 13:31:26,Bank Branch
TXN-00027049,BA-1650-15,188.11,2022-02-22 09:19:10,MTN MoMo
TXN-00048337,GR-8996-21,531.65,2020-11-10 05:27:18,e-Levy Portal
TXN-00008339,NR-2187-25,376.9,2025-09-16 12:26:37,e-Levy Portal
TXN-00043474,GA-8494-19,381.89,2024-11-19 05:05:20,MTN MoMo
TXN-00013135,GW-1642-18,292.93,2021-07-10 04:25:44,AT Money
TXN-00038322,GN-0898-20,416.47,2024-04-18 15:55:56,Bank Branch
TXN-00014125,GB-9629-24,336.44,2023-01-29 06:33:15,Bank Branch
TXN-00015047,UE-1069-23,355.59,2024-01-24 22:48:00,Bank Branch
TXN-00011945,GA-4973-19,322.53,2024-07-15 03:22:35,e-Levy Portal
TXN-00021358,GE-5937-17,301.41,2020-03-31 07:28:09,Telecel Cash
TXN-00026540,GX-9022-20,-309.94,2023-09-05 10:31:32,e-Levy Portal
TXN-00049934,GE-3079-20,-28.62,2021-07-21 14:18:54,Bank Branch
TXN-00037978,VR-3879-19,310.94,2025-07-30 03:07:22,AT Money
TXN-00043644,UE-7444-25,186.59,2020-10-31 23:31:08,Telecel Cash
TXN-00017736,GR-4955-23,343.14,2022-05-21 10:53:22,MTN MoMo
TXN-00017100,GE-8448-19,383.92,2025-11-12 14:16:00,MTN MoMo
TXN-00017990,GB-7452-21,565.24,2023-04-18 18:49:25,MTN MoMo
TXN-00016874,GA-7193-15,663.06,2020-09-21 22:51:07,Bank Branch
TXN-00021881,NR-3461-23,240.98,2020-04-01 02:35:35,Bank Branch
TXN-00037613,GR-6661-21,384.86,2024-05-09 12:47:36,Telecel Cash
TXN-00046523,ER-1583-15,297.05,2023-04-14 23:58:18,Telecel Cash
TXN-00009008,GS-3167-23,417.34,2025-10-27 10:58:06,Bank Branch
TXN-00003422,GB-4297-17,304.31,2022-10-10 10:54:05,Bank Branch
TXN-00001939,GE-6166-25,134.92,2022-01-02 13:10:04,e-Levy Portal
TXN-00014253,CR-7959-15,421.03,2022-04-29 13:48:54,AT Money
TXN-00023358,GR-7789-23,362.41,2023-04-12 08:16:31,AT Money
TXN-00012819,GT-3267-25,334.09,2025-04-30 16:36:33,MTN MoMo
TXN-00034638,VR-3220-25,334.25,2024-12-29 12:26:54,MTN MoMo
TXN-00033602,ER-3957-22,354.14,2024-09-24 16:38:38,e-Levy Portal
TXN-00003238,UW-0696-15,368.94,2022-05-10 06:47:05,Telecel Cash
TXN-00030881,AS-2658-25,406.03,2022-12-20 09:22:19,AT Money
TXN-00010188,GT-2439-22,226.14,2022-01-20 13:02:45,MTN MoMo
TXN-00023754,VR-7438-25,317.03,2025-04-28 19:41:15,e-Levy Portal
TXN-00021577,GN-8834-24,204.79,2025-11-23 11:29:49,Bank Branch
TXN-00018454,BA-7971-19,188.66,2023-02-13 15:28:26,e-Levy Portal
TXN-00043857,UE-7048-25,251.47,2020-03-14 19:39:12,AT Money
TXN-00020564,BA-5022-21,269.56,2024-12-23 09:51:13,Telecel Cash
TXN-00002067,ORPHAN-91720-XX,138.29,2025-09-05 07:18:16,AT Money
TXN-00029923,ORPHAN-98539-XX,243.55,2023-10-31 12:22:14,e-Levy Portal
TXN-00019561,GN-8657-21,294.3,2025-10-24 22:18:31,MTN MoMo
TXN-00045470,ORPHAN-91724-XX,366.23,2023-03-24 14:31:42,MTN MoMo
TXN-00017792,ORPHAN-98997-XX,522.26,2023-01-16 01:13:33,AT Money
TXN-00007570,ORPHAN-96744-XX,372.15,2021-12-20 22:52:29,MTN MoMo
TXN-00043960,GS-0497-23,294.59,2025-01-03 10:29:04,Bank Branch
TXN-00038131,GT-4665-17,309.14,2021-06-19 03:32:59,Bank Branch
TXN-00044184,GX-3608-16,338.41,2020-02-17 16:02:47,AT Money
